,id,compactness,area,length,n_nodes,is_outlier
69,585733458,0.4597706705250725,4.4188770000394094e-08,0.0011103026574147722,8,-1
70,585733460,0.8682724651994699,1.3498944999249125e-08,0.0004792124838366673,5,1
71,585733462,0.9223932842602086,1.329258000058242e-08,0.0004596555792518272,6,1
72,585733486,0.7972886966233833,9.861675000077743e-09,0.00041872617111899963,5,1
73,585733488,0.9313213912459758,1.0032395000429509e-08,0.0004054708272601085,5,1
74,585733494,0.8036688951176553,1.3394720000228383e-08,0.0004954088665001813,5,1
75,585733498,0.8814200218060674,2.055237999980636e-08,0.0005886207559306963,5,1
76,585733502,0.9267827698832144,1.0609789999930715e-08,0.00041758149309443495,5,1
77,585733504,0.9345045660083312,7.94840000036253e-09,0.0003604786971365875,5,1
78,585733508,0.7602338445316377,1.057372499956777e-08,0.00043733169596502737,5,1
79,585733510,0.8530253829828048,1.4785355000325918e-08,0.0005013368031734403,5,1
80,585733514,0.5123531386902935,3.083767999987308e-08,0.0008872224013129201,9,-1
81,585733518,0.8140945926160121,1.5623045001384632e-08,0.0005221664841317191,5,1
82,585733520,0.4773444557991568,2.6642809999938654e-08,0.0008475603524963659,9,-1
83,585733530,0.8197090661061096,1.813238000066745e-08,0.0005694075959962546,6,1
84,585733532,0.7475617770464711,9.602155000202795e-09,0.0004518797956773613,7,1
85,585733534,0.8758683694824292,9.763879999400374e-09,0.0004325962543532772,7,1
86,585733536,0.9269297486301374,1.2906275000218336e-08,0.00045938046276252384,5,1
87,585733538,0.8414409681530777,1.2593014999304792e-08,0.0005158663514080886,7,1
88,587709032,0.615758715456922,3.354847499918732e-08,0.0009090056235649664,9,-1
89,588992794,0.9074926443955518,1.4430749999604237e-08,0.0004878834908330793,5,1
90,588992796,0.9109592702442378,1.102616499925677e-08,0.0004266541856606694,5,1
91,588992798,0.8731326318767061,1.226761499955915e-08,0.00046981392720685857,7,1
92,588992800,0.8466880455535442,7.736730000312401e-09,0.00036425886904232997,5,1
93,588992802,0.8096962377133139,9.661075000736117e-09,0.0004070531767436573,6,1
94,588992804,0.8897006624517654,9.081734999576875e-09,0.00038953199031051733,5,1
95,588992806,0.6717771712616707,7.294355000381511e-09,0.0003771168828829414,5,1
96,588992808,0.871504405964006,9.570075000139757e-09,0.00040207420782842644,5,1
97,588992810,0.9207549909961628,1.3980119999565322e-08,0.00047904418414204366,5,1
98,588992812,0.7370081044784245,9.724790000291178e-09,0.0004206879321523239,6,1
99,588992814,0.7844138727458706,7.197770000088403e-09,0.0003549177257415367,6,1
100,588992816,0.7125885383613796,7.910164999566596e-09,0.0003859961431317294,5,1
101,588992818,0.895231599055168,1.6406560000262333e-08,0.0005225680957956124,5,1
102,588992820,0.7666145594071834,8.308429999474087e-09,0.0003877531154043235,5,1
103,588992822,0.7338661709206923,8.501844999320669e-09,0.0003968976552393716,5,1
104,589484580,0.8553978057246204,1.4389449999485573e-08,0.0004986596945600137,8,1
105,589484582,0.8529782287686352,1.25443999992127e-08,0.0004530591663284345,6,1
106,589484584,0.7102788947563723,2.050965500133341e-08,0.0006222834593249403,5,1
107,589484586,0.7621603047726135,2.1886730000010544e-08,0.0006302091385201295,5,1
108,589484588,0.8251210707660402,3.375304000255056e-08,0.0007560805179278803,6,-1
109,589484590,0.8434326797078248,1.280373499986918e-08,0.00046908873359983067,5,1
110,589484592,0.7867859725919614,1.53503349998027e-08,0.0005229968268764518,5,1
111,589484594,0.8181479729389265,1.005409999973492e-08,0.0004187445218738772,5,1
112,589484598,0.9055175263841436,1.4207330000051128e-08,0.0004863683000674037,5,1
113,589484612,0.9258145071170484,1.0883100000342196e-08,0.0004232678007105584,5,1
114,593832690,0.7552969905570276,1.2677770001271493e-08,0.0004809516653979576,5,1
115,593832692,0.885317844774626,1.3324990000593845e-08,0.00047247570531087625,5,1
116,593832694,0.8815707769388282,1.209082000003635e-08,0.00045048997809260457,5,1
117,593832696,0.9267999901865792,7.097975000010882e-09,0.0003407837795320612,5,1
118,593832698,0.6614066850210335,8.84636000030284e-09,0.0004170543281203989,5,1
119,593832700,0.7903779024859882,8.889845000195814e-09,0.00041260501823965336,7,1
120,593832704,0.6168542441743484,7.528760000011948e-09,0.000391779239727374,5,1
121,593832706,0.4839466898580134,1.4657520000673777e-08,0.0005904597912241497,5,-1
122,593832712,0.8814811323120307,6.779380000057291e-09,0.0003370697968859068,5,1
123,593832714,0.8033730170886482,1.047569999988227e-08,0.0004295081390181608,5,1
124,593832716,0.7783319777835266,1.2236389999666016e-08,0.0004684054703424057,5,1
125,593832718,0.7702412320245025,1.2310639999763601e-08,0.00047109994966792665,5,1
126,593832722,0.910888042862048,1.6203139999235822e-08,0.0005171010671147164,5,1
127,593832724,0.8910386958897837,1.1704869999892307e-08,0.00044181471147698877,5,1
128,593953166,0.6495014405425507,8.644780000134685e-09,0.00041455802947216384,5,1
129,593953168,0.8133219837199346,1.256611999977008e-08,0.00046910485676248303,5,1
130,593953170,0.8885675966461237,1.4788420000267169e-08,0.0004972149120049107,5,1
131,594606046,0.9356115699655956,1.659881999954688e-08,0.0005187893305258822,5,1
132,594606048,0.9355096869343381,1.1891130000746902e-08,0.00044027915740923584,5,1
133,594606050,0.8102532390488654,2.8558614999492383e-08,0.0007082639211958562,5,1
134,594606052,0.9387655844222612,2.4336179998600716e-08,0.0006285741202671883,5,1
135,594606054,0.9423300173914692,1.9392540000750583e-08,0.0005605653893029108,5,1
136,594606056,0.9155392378418008,1.7530739999847478e-08,0.0005388774986106995,5,1
137,594606060,0.9429359082235632,2.063212999990815e-08,0.0005783456626418539,5,1
138,594606062,0.9306570474768175,2.200758000067609e-08,0.0005991673217291548,6,1
139,594606064,0.9301143267562598,2.4088450001459446e-08,0.0006290942268996031,5,1
140,594606066,0.918465391516114,2.0848025000907196e-08,0.0005882928773704582,5,1
141,594606068,0.8868564316925724,2.0655629999732643e-08,0.0005877514190579968,5,1
142,594606070,0.9263707906513811,1.7794220000152136e-08,0.0005378058999467688,5,1
143,594606072,0.934605524964928,1.767179499970344e-08,0.0005370248684422561,5,1
144,596570824,0.8479986960191619,1.180045000016477e-08,0.000449519295112921,5,1
145,596570826,0.6561817315439374,7.736310000382164e-09,0.00039092967897277697,5,1
146,596570828,0.9118033233474452,1.088762500035665e-08,0.0004237674220047195,5,1
147,596570832,0.7904541492119864,8.250229999621598e-09,0.0003829284132501509,5,1
148,596570834,0.9411330030538778,1.6504059999402653e-08,0.0005174935365559013,5,1
149,596570836,0.8393495608970916,1.0406545000175548e-08,0.0004232146233750967,5,1
150,596570838,0.8518283355689139,2.1207554999554806e-08,0.0006020615191308582,5,1
151,596570840,0.7438273939249708,9.102009999971878e-09,0.00040908810076700737,5,1
152,596570842,0.8297308161386432,1.0934820000948466e-08,0.000435231181347297,5,1
153,596570844,0.7653187150662621,8.09741999924185e-09,0.00038284973896200237,5,1
154,596570846,0.8553692890073427,1.0145339999942539e-08,0.0004157714429844624,5,1
155,596570848,0.9390948809428832,1.6752915000067862e-08,0.0005217815884398808,5,1
156,596570850,0.8266099364712767,7.908040000652733e-09,0.000370430108552156,5,1
157,596570852,0.9106047287169652,1.2179075000686509e-08,0.00044845915273349725,5,1
158,596570854,0.7725479843321044,9.164359999306033e-09,0.0004062336751045285,5,1
159,596570856,0.805410620478997,9.995530000090502e-09,0.00041948159611470803,5,1
160,596570858,0.8634881529217401,9.547249999759762e-09,0.0004024136418948667,5,1
161,596570860,0.9001698912077147,9.203784999940422e-09,0.000391008193935194,5,1
162,596570862,0.7996579243712186,6.708589999829188e-09,0.00034432442397333454,5,1
163,596570864,0.7970813314222207,8.96288000037407e-09,0.00039837673227232175,5,1
164,596570868,0.7473202302986992,8.177450000094119e-09,0.0003870067066186231,5,1
165,596570870,0.7372864949274672,8.51418500007733e-09,0.0003967077697848864,5,1
166,596570872,0.7370273937178138,1.1053515000952576e-08,0.0004519225958465713,5,1
167,596570874,0.6963067489715359,1.1442609999558259e-08,0.00046735948740298124,5,1
168,596570876,0.8774238914759332,1.6051059998866384e-08,0.0005197295424976935,5,1
169,596570878,0.9274937313065656,1.2976359999990491e-08,0.0004605087197381506,5,1
170,596570880,0.9365987758017666,1.3690215000312116e-08,0.0004721794931789308,5,1
171,596570882,0.9392089400232648,1.4625975000934454e-08,0.0004875571896518001,5,1
172,596570884,0.7674411025805407,1.0433619999569877e-08,0.00043422681174524525,5,1
173,596570886,0.9264678687105662,1.2355979999114796e-08,0.0004496717652484798,5,1
174,596570888,0.7631931448909955,9.2617900000779e-09,0.000409814431881053,5,1
175,596570890,0.8526050647442462,1.0826440000141296e-08,0.00042998729016112576,5,1
176,596570892,0.6905361898901012,2.913487499964528e-08,0.0007474608325071631,5,1
177,596570894,0.9273057530099597,2.136060000041184e-08,0.0005912421627142409,5,1
178,596570896,0.9199647417727904,1.198925999953211e-08,0.0004438038593457541,5,1
179,596570898,0.7700330406366731,2.6642144999725228e-08,0.0006934755743546562,5,1
180,596570900,0.769153617660512,1.0502795000165953e-08,0.0004355824141262825,5,1
181,596570902,0.6688620715055296,7.033200000406532e-09,0.0003707173962706227,5,1
182,596570904,0.9112146823204752,1.3929584999825895e-08,0.0004789487611114232,5,1
183,596570906,0.9246985527940021,1.3934034999878383e-08,0.0005000952892241294,7,1
184,596570908,0.8927760959964876,1.0437815000152512e-08,0.0004172553459736608,5,1
185,596570910,0.8776376775901616,1.3995894999803984e-08,0.00048534036305263885,5,1
186,596570912,0.7862813373582551,3.3051014999971986e-08,0.0007680606954672049,5,1
187,596570914,0.9016994338590564,2.092398000030744e-08,0.0005895194142034202,5,1
188,596570916,0.9253348335238372,7.84546000011878e-09,0.00035849196788721326,5,1
189,596570918,0.6462356363123335,7.182519999324481e-09,0.00037840738582530837,5,1
190,596570920,0.9295185916558484,9.581375000123196e-09,0.0004270421028017863,9,1
191,596570922,0.9249392289388232,1.046264999985615e-08,0.0004143039000823997,5,1
192,596570924,0.9382665442137732,1.9412455000220214e-08,0.000553902650546223,6,1
193,596570926,0.8972755447186549,1.738714999988431e-08,0.0005376507588430504,5,1
194,596570928,0.8948298973801091,2.0716659999776327e-08,0.0005876511067938236,5,1
195,596570930,0.9263709756345558,1.6685340000496126e-08,0.0005228170451108999,5,1
196,596570932,0.6261358113694863,1.642273999990188e-08,0.0005685960244410451,6,1
197,596570936,0.9346910473478506,1.6978229999399155e-08,0.0005260801608271843,5,1
198,596570940,0.937594240390254,2.1673400000407628e-08,0.0005938005849004122,5,1
199,596570984,0.3740951182846463,4.905950500148495e-08,0.0011808285944167288,5,-1
200,596570986,0.2597684038002951,6.299767499871197e-08,0.0015358608739629153,5,-1
201,596570988,0.6794424227695722,3.832716999921021e-08,0.0008615850207954541,5,-1
202,596570990,0.2930362347529433,6.440511499715947e-08,0.0014859237341123587,5,-1
203,596570994,0.8035275508008763,2.545113499960948e-08,0.0007057858987909149,9,1
204,596570996,0.8924273438081379,1.36892300013002e-08,0.0004785626427513251,5,1
205,596571004,0.8402173058366297,1.1433100000554571e-08,0.0004436310552335339,5,1
206,596571006,0.9156758848923492,1.2662244999873734e-08,0.0004564715552596682,5,1
207,602635248,0.5196716605267779,1.1372032000052831e-07,0.0016420964538032433,5,-1
208,602635256,0.9508402108571942,6.054810500151662e-08,0.0009621294982991527,7,-1
209,602635258,0.9363961565797756,2.1384499999899645e-08,0.000590586706312472,5,1
210,602635262,0.9230952426381402,3.4555850003659854e-09,0.0002383910951120034,5,1
211,602635266,0.9235231263508238,4.503219000045165e-08,0.0008593928413651444,5,-1
212,602635272,0.31668069328616905,5.1233090000922685e-08,0.0012853198426783195,5,-1
213,602635274,0.8144088530678575,2.5356303999765315e-07,0.0020916050210977163,6,-1
214,602635278,0.9299732326890516,3.6991479998824064e-08,0.0007791630117118723,5,-1
215,602635282,0.2955318480971065,1.1589864000280945e-07,0.001984552528529686,5,-1
216,603836228,0.7637879782621699,2.7964050000645744e-08,0.0007503632869942276,5,1
217,604671370,0.4537860100757966,4.512169000203116e-08,0.001061155219007075,5,-1
218,604671374,0.5703424511289251,2.939129499862353e-08,0.0007950557323012562,5,-1
219,604671378,0.6239612002679936,2.493250999980604e-08,0.0007124307523978366,5,1
220,606650182,0.8763765129088008,2.701897999881886e-08,0.0007050296951518856,7,1
221,607196522,0.8011756068212058,1.727189500003911e-08,0.0005753462578919646,11,1
222,607196524,0.8183821054931224,1.2531770000787652e-08,0.0005172520622657484,11,1
223,607196526,0.8015343377159715,1.4156695000542426e-08,0.0005538944761718822,11,1
224,607196528,0.8876948061135501,9.227630000456876e-09,0.00042488600814710037,12,-1
225,607196530,0.8225861601571787,1.4765184999535111e-08,0.0005573448070902724,12,-1
226,607196532,0.8978126359882351,1.9859059999950828e-08,0.0005759030544107328,5,1
227,607196534,0.9051226646362852,1.75701800002044e-08,0.0005405101799703277,5,1
228,607196536,0.8178828607484642,1.855237999992475e-08,0.0005692540219508803,5,1
229,607196538,0.8202676411618726,1.7536040000185935e-08,0.0005530305197855182,5,1
230,607196542,0.907489592917554,1.765565999938921e-08,0.0005406069683146854,5,1
231,607196544,0.9055530125785176,1.2693000000682429e-08,0.00045940063398165087,5,1
232,607196546,0.7860817897513135,1.3673675000557212e-08,0.000494085285694351,5,1
233,607196548,0.6498119961237888,1.2704040000794797e-08,0.0005026375731741512,5,1
234,607196550,0.9046359172461748,1.719210999854242e-08,0.0005348236621553682,5,1
235,607196552,0.9315574517582836,3.5384880001427075e-08,0.0007616064056902481,5,-1
236,607196554,0.9291234072734595,1.590912500063867e-08,0.0005109499527655508,5,1
237,607196556,0.8487880828816262,1.1315030000746256e-08,0.000440348612324582,5,1
238,607196558,0.7683989695270885,1.5322300000768212e-08,0.0005262365324203019,5,1
239,607196560,0.919162126395588,1.095887999946941e-08,0.0004251823703243008,5,1
240,607196562,0.8663089885407452,1.648568500086572e-08,0.0005285657322898706,5,1
241,607196564,0.8728606571609706,1.5194824999527536e-08,0.0005064142474303702,5,1
242,607196566,0.8542002122604438,1.8773879999998582e-08,0.0005670986755228053,5,1
243,607196568,0.8812923054238615,1.6582690000340505e-08,0.0005286790756260049,5,1
244,607196570,0.7986090101872729,1.73807599990841e-08,0.0005555646106548359,5,1
245,607196572,0.8985868983597545,1.7790050000354518e-08,0.0005441817177167962,5,1
246,607196574,0.8309384687931494,1.7021799999911218e-08,0.0005439271175209045,5,1
247,607196576,0.8383647108050165,1.5738270000169706e-08,0.0005209237422778609,5,1
248,607196578,0.8361448714963241,1.210364499960602e-08,0.00045721621721616523,5,1
249,607196580,0.8919741527836953,1.605007000036203e-08,0.0005181195289089693,5,1
250,607196582,0.8426615902568413,3.440132999972224e-08,0.0007689440886269666,5,-1
251,607196584,0.8812963468829598,1.6404600000276207e-08,0.0005248361084975047,5,1
252,607196586,0.9026853386208128,1.670495000041373e-08,0.0005273800447137476,5,1
253,607196588,0.8612118171682446,1.4053214999646207e-08,0.0004887567664917025,5,1
254,607196590,0.9158477212977254,4.774100000205753e-09,0.0002804231215721121,5,1
255,607196592,0.8212584169782181,2.181628000092086e-08,0.0006177122480190763,5,1
256,607196596,0.856705876558321,1.4926735000201908e-08,0.0005047478354123572,5,1
257,607196598,0.8740743289809839,1.3007119999972235e-08,0.00046930062379145206,5,1
258,607196600,0.9196897472425676,1.933662999971669e-08,0.0005637654518793263,5,1
259,607196602,0.7425886243841399,1.307826000023232e-08,0.0004915528161630722,5,1
260,607196604,0.7342593177067874,1.6363949999506958e-08,0.0005506977961272497,5,1
261,607196606,0.9320386917043124,2.5043189999720518e-08,0.0006406355078465068,5,1
262,607196608,0.878958204472466,1.2775750000771908e-08,0.00046433297453852976,5,1
263,607196610,0.7762696992427565,1.4558789999637755e-08,0.0005114906351465253,5,1
264,607196612,0.7907215636710816,1.277657000008906e-08,0.000477506043908071,5,1
265,607196614,0.8668719659566563,1.5445609999898567e-08,0.0005114223866349363,5,1
266,607196616,0.8262451990445534,1.4344395000816769e-08,0.0004992223359400568,5,1
267,607196618,0.8646974875555671,1.4197385000078395e-08,0.0004916005285505266,5,1
268,607196620,0.9242993211959464,1.3513190000276258e-08,0.00047179311562553137,5,1
269,607196622,0.8315259771386749,1.835200499963519e-08,0.0005646735604978176,5,1
270,607196624,0.8928309232697216,1.645348999977219e-08,0.0005239506813687405,5,1
271,607196626,0.8412630109553006,1.4669384999441536e-08,0.0005026889182440744,5,1
272,607196628,0.9296068701006444,1.809908999914545e-08,0.0005450055532997457,5,1
273,607196630,0.7777988351257521,1.4876360000180945e-08,0.0005167364868338682,5,1
274,607196632,0.8195654849876807,1.632813999968359e-08,0.0005347727253217799,5,1
275,607196634,0.8295912692040616,1.6557444999122e-08,0.0005357763921698615,5,1
276,607196636,0.7372314626723661,1.4675209999273217e-08,0.0005209495231128353,5,1
277,607196638,0.9409058181550376,2.4235890001411343e-08,0.0006273159709668838,5,1
278,607196640,0.811870784610752,1.0265570000691296e-08,0.0004243959575329641,5,1
279,607196642,0.8367939607929589,1.54237000000615e-08,0.0005159859244906487,5,1
280,607196644,0.841468062692238,1.623843499955981e-08,0.000528609455646067,5,1
281,607196646,0.8755310821380254,1.592924999949042e-08,0.0005181311929103098,5,1
282,607196648,0.9018651865028544,1.4842525000302836e-08,0.0004972327437890938,5,1
283,607196650,0.8201693106768913,1.8942600000041407e-08,0.0005758434871862159,5,1
284,607196652,0.7779359591047008,1.693395000013988e-08,0.0005513595285984007,5,1
285,607196654,0.8363703823317755,1.3647840000271004e-08,0.0004862003191863418,5,1
286,607196656,0.7842879342427361,1.3406160001122458e-08,0.0004902538038244915,5,1
287,607196658,0.932544996491446,1.4647794999759743e-08,0.0004897741450528145,5,1
288,607196660,0.9041701676550206,1.193610999918978e-08,0.000445581104508604,5,1
289,607196662,0.924868647732072,1.4206840000465292e-08,0.0004824151010856997,5,1
290,607196664,0.898132467552761,1.560476499994806e-08,0.0005094889656637483,5,1
291,607196666,0.8080412295663739,1.9839690000456982e-08,0.0005916051572920103,5,1
292,607196668,0.8677448427736446,1.3854815000001439e-08,0.00048520780029763614,5,1
293,607196670,0.8493885390885498,1.5291929999274665e-08,0.0005125840838208111,5,1
294,607196672,0.8282539724100517,1.5673629999621002e-08,0.0005214950340135336,5,1
295,607196674,0.8296564607972825,1.5806864999898866e-08,0.0005233962363093149,5,1
296,607196676,0.7887298049757723,1.8919399999187243e-08,0.0005815893641206763,5,1
297,607196678,0.8123761738185116,1.4784900000007972e-08,0.0005091227181727349,5,1
298,607196680,0.8052846390785497,1.7361805000362372e-08,0.0005540296297061269,5,1
299,607196682,0.9063894352271991,1.8102030000889625e-08,0.0005484333428617222,5,1
300,607196684,0.9118630778216774,2.8482580000663673e-08,0.0006869697079575952,5,1
301,607196686,0.8955230909295128,1.604000000022224e-08,0.0005178281631740595,5,1
302,607196688,0.8655765199606871,1.7576745000238106e-08,0.0005460082740269669,5,1
303,607196690,0.8619070775291489,1.3459840000258949e-08,0.00047828155421843915,5,1
304,607196692,0.8792697417577267,1.7102354999096038e-08,0.0005362843303422798,5,1
305,607196696,0.9332015070602706,2.5084339998803256e-08,0.0006408058999454295,5,1
306,607196700,0.9243361670177588,2.1576359999949697e-08,0.0005957848379590273,5,1
307,607196702,0.8430850041627678,1.6713125000054126e-08,0.0005369312182346394,5,1
308,607196704,0.9287357164247456,1.58046850000156e-08,0.0005093180690374215,5,1
309,607196706,0.9201274781428784,1.780581500041958e-08,0.00054089500384259,5,1
310,607196708,0.9006281605257689,2.338690999860657e-08,0.0006243176108526925,5,1
311,607196710,0.85472814440166,1.962577999984007e-08,0.0005796864442743322,5,1
312,607196714,0.8542224817223498,1.6166924999971066e-08,0.0005252399966141025,5,1
313,607196716,0.8266350825106585,1.2481010000563e-08,0.00046591726440927414,5,1
314,607196720,0.7876316135012621,1.4145449999299768e-08,0.0005021852164418808,5,1
315,607196724,0.8724537768294093,2.1754919999041592e-08,0.0006071245242661148,5,1
316,607196726,0.8383801171553871,1.3764629999898416e-08,0.0004871577287921512,5,1
317,607196728,0.8968073532316947,1.5037899999847418e-08,0.0005012301764653258,5,1
318,607196730,0.8181505199799048,1.7939400000550367e-08,0.0005597584667748131,5,1
319,607196732,0.8644056565760435,1.4021844999828914e-08,0.0004878500357624339,5,1
320,607196734,0.8454689034996119,1.695267000017311e-08,0.0005395988504876885,5,1
321,607196738,0.7831129293167883,9.950639999304932e-09,0.0004225829337550661,5,1
322,607196740,0.788374884960991,1.4136585000414893e-08,0.00050270331370812,5,1
323,607196742,0.8731851515729588,1.3839980000517311e-08,0.00048334358893328225,5,1
324,607196744,0.8316001951711629,1.5492070000238367e-08,0.0005179207634151323,5,1
325,607196746,0.8922122508265069,1.826358000091871e-08,0.0005523614427382887,5,1
326,607196748,0.8254347391183979,1.5989840000127784e-08,0.0005272065338903643,5,1
327,607196750,0.9200741150934312,1.5346560001288318e-08,0.0005031196385394502,5,1
328,607196752,0.8220791262232465,1.3243620000381718e-08,0.0004811461190720682,5,1
329,607196754,0.8768328033437823,1.2719639999835664e-08,0.0004629170296678254,5,1
330,607196756,0.9309884945596988,1.8220014999482352e-08,0.0005455272240137336,5,1
331,607196760,0.8530284079828069,1.5379519999242076e-08,0.0005134151411024003,5,1
332,607196762,0.8438033085232837,1.4732379999352453e-08,0.0005030827446586633,5,1
333,607196766,0.9329063945836524,1.291953000002898e-08,0.0004599324317353755,5,1
334,607196768,0.9097797067178603,2.103907500109889e-08,0.0005892710617651344,5,1
335,607196772,0.8939407318247186,2.1031254999801632e-08,0.0005932200214785687,5,1
336,607196774,0.8491974188651313,1.5281800000935763e-08,0.0005124606723391549,5,1
337,607196778,0.7844932363860486,1.6043059998925257e-08,0.000535375542943683,5,1
338,607196780,0.9292365745056664,1.6320810000215712e-08,0.0005175063783485612,5,1
339,607196784,0.8799316449898212,1.6202475000258382e-08,0.0005217715593336314,5,1
340,607196786,0.8644390455138146,1.8204299999662886e-08,0.0005557113726274023,5,1
341,607196788,0.9276221656456302,1.968917999893231e-08,0.0005687347797710763,5,1
342,607196792,0.8709364555198232,1.6927225001092218e-08,0.0005357780398286227,5,1
343,607196794,0.8056723103258949,1.4189624999655444e-08,0.0004998839946763604,5,1
